Win10 full_event_name,count
Microsoft.Windows.AppLifeCycle.UI.AppSwitch,326
Microsoft.Windows.AppModel.AppUriHandlerRegistrationVerifier.VerifyAllInstalled,10
Microsoft.Windows.AppModel.Tiles.PrimaryTileCreated,2
Microsoft.Windows.AppModel.Tiles.PrimaryTileRemoved,2
Microsoft.Windows.AppModel.Tiles.PrimaryTileUserUpdated,3
Microsoft.Windows.AppReadiness.UserLogonModeChanged,24
Microsoft.Windows.AppReadiness.UserReachedSteadyState,8
Microsoft.Windows.AppXDeploymentServer.DeploymentRequestRunningStart,19
Microsoft.Windows.AppXDeploymentServer.InPlaceUpdate,16
Microsoft.Windows.AppXDeploymentServer.PackageManagerMainPackageSuccess,5
Microsoft.Windows.AppXDeploymentServer.PackageManagerPerfSummary,16
Microsoft.Windows.AppXDeploymentServer.PackageManagerStartDeployment,29
Microsoft.Windows.AppXDeploymentServer.PackageManagerSuccess,19
Microsoft.Windows.AppXDeploymentServer.PackageManagerUninstall,3
Microsoft.Windows.AppXDeploymentServer.ProcessDeferredRequestStatesEnd,19
Microsoft.Windows.Application.Service.ActivityIntermediateStop,639
Microsoft.Windows.Application.Service.AppServiceBackgroundTask,1230
Microsoft.Windows.Application.Service.AppServiceConnectionActivity,1278
Microsoft.Windows.Application.Service.BackgroundTaskActivated,615
Microsoft.Windows.Application.Service.BackgroundTaskCompleted,330
Microsoft.Windows.Application.Service.BackgroundTaskRequested,615
Microsoft.Windows.Application.Service.ConnectionStatus,639
Microsoft.Windows.Application.Service.MessageSizeStats,1110
Microsoft.Windows.Application.Service.MessageTimeStats,615
Microsoft.Windows.Application.Service.StartBackgroundTask,615
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.CloudClipboardSettings,4
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.LocalContentsChanged,527
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.OnPublishCallback,455
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.ProcessClipboardActivities,1812
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.PushContentsToCloud,1054
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.RemoteContentsChanged,197
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.SetContents,910
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.StartClipboardManager,8
Microsoft.Windows.ApplicationModel.DataTransfer.CloudClipboard.ValueWindowMissed,96
Microsoft.Windows.ApplicationModel.DesktopAppx.Activation,98
Microsoft.Windows.ApplicationModel.DesktopAppx.CentennialElevation,5
Microsoft.Windows.ApplicationModel.DesktopAppx.PostDesktopActivation,704
Microsoft.Windows.ApplicationModel.DesktopAppx.PrepareDesktopActivation,810
Microsoft.Windows.ApplicationModel.DesktopAppx.TryActivateDesktopAppXApplication,554
Microsoft.Windows.ApplicationModel.Store.Telemetry.ApiInvoked,271
Microsoft.Windows.ApplicationModel.Store.Telemetry.BeginOperation,266
Microsoft.Windows.ApplicationModel.Store.Telemetry.EndOperation,264
Microsoft.Windows.ApplicationModel.Store.Telemetry.OutgoingServiceRequest,8
Microsoft.Windows.ApplicationModel.UserActivities.ActivityChannelFactory,98
Microsoft.Windows.ApplicationModel.UserActivities.GetChannel,49
Microsoft.Windows.Appraiser.General.ChecksumTotalPictureCount,2
Microsoft.Windows.Appraiser.General.RunContext,1
Microsoft.Windows.Appraiser.General.TelemetryRunHealth,1
Microsoft.Windows.Apps.StoreRatingPromotion.SetupComplete,5
Microsoft.Windows.Apps.StoreRatingPromotion.SetupStart,5
Microsoft.Windows.Attest.InitLibraryActivity,24
Microsoft.Windows.Audio.Client.AggregatedStreamVolumeChanges,2
Microsoft.Windows.Audio.Client.AudioClientInitialize,619
Microsoft.Windows.Audio.Client.AudioClientStart,465
Microsoft.Windows.Audio.Client.AudioClientStop,425
Microsoft.Windows.Audio.Client.UpdateMixFormatForVSS,4
Microsoft.Windows.Audio.CrossProcess.FinishedGlitching,23
Microsoft.Windows.Audio.DeviceGraph.AudioProcessingObjectInfo,24
Microsoft.Windows.Audio.DeviceGraph.AudioSilenceMonitorScreenOnSessionSummary,187
Microsoft.Windows.Audio.DeviceGraph.DeviceGraphInitialize,436
Microsoft.Windows.Audio.DeviceGraph.DeviceGraphStop,304
Microsoft.Windows.Audio.DeviceGraph.RenderSilenceDetected,22
Microsoft.Windows.Audio.EndpointBuilder.DefaultEndpointChange,24
Microsoft.Windows.Audio.EndpointBuilder.DeviceInfo,10
Microsoft.Windows.Audio.EndpointBuilder.DeviceRemoved,8
Microsoft.Windows.Audio.EndpointBuilder.DeviceStateChange,12
Microsoft.Windows.Audio.License.AtmosCheck,11
Microsoft.Windows.Audio.License.AtmosLicenseCheck,12
Microsoft.Windows.Audio.Service.AcousticEchoCancellationPolicy,44
Microsoft.Windows.Audio.Service.SaDeviceCreationResult,436
Microsoft.Windows.Audio.Service.StreamCreate,619
Microsoft.Windows.Audio.Service.UpdateMixFormatForVSS,3
Microsoft.Windows.Audio.Spatial.Renderer.LockForProcess,436
Microsoft.Windows.Audio.Spatial.Renderer.UnlockForProcess,442
Microsoft.Windows.BcastDVR.Error,28
Microsoft.Windows.Bluetooth.Avctp.ComponentLoad,22
Microsoft.Windows.Bluetooth.Avctp.ComponentUnload,2
Microsoft.Windows.BrokerInfrastructure.Pdc_Session,1366
Microsoft.Windows.BrokerInfrastructure.Storage_Worker,4
Microsoft.Windows.BrokerInfrastructure.TaskCanceled,622
Microsoft.Windows.BrokerInfrastructure.TaskCompleted,953
Microsoft.Windows.BrokerInfrastructure.TaskDropped,237
Microsoft.Windows.CDP.AFS.ActivityStoreEvent,1434
Microsoft.Windows.CDP.CDS.CdsActivityEvent,3323
Microsoft.Windows.CDP.Core.Error.CDPError,96
Microsoft.Windows.CDP.MetricsManagerEvent,216
Microsoft.Windows.CDP.OnecoreAccountProvider.GetDefaultSignInAccountActivity,6
Microsoft.Windows.CDP.OnecoreAccountProvider.GetDeviceIdAndTicketActivity,84
Microsoft.Windows.CDP.OnecoreAccountProvider.GetTicketForAccountActivity,43
Microsoft.Windows.CDP.OnecoreAccountProvider.GetWebAccountFromTokenBrokerActivity,6
Microsoft.Windows.CDP.OnecoreAccountProvider.InvalidateAuthTicketActivity,2
Microsoft.Windows.CDP.OnecoreAccountProvider.NotifyUserForAccountAttentionActivity,362
Microsoft.Windows.CDP.OnecoreAccountProvider.RefreshAllAccountsActivity,6
Microsoft.Windows.CDP.OnecoreAccountProvider.ResolveWebAccountActivity,6
Microsoft.Windows.CDP.OnecoreAccountProvider.TokenResultForAccountActivity,45
Microsoft.Windows.CDP.OnecoreAccountProvider.UserAttentionRequiredActivity,44
Microsoft.Windows.CDP.UserService.Start,6
Microsoft.Windows.CDP.UserService.Stop,4
Microsoft.Windows.CapabilityAccessManager.SetSystemGlobalConsent,2
Microsoft.Windows.CapabilityAccessManager.SetUserGlobalConsent,3
Microsoft.Windows.CellCore.MobileBroadband.MBNApi.ApiUsage,6
Microsoft.Windows.CentralResourceManager.StateMonitorStateRundown,221
Microsoft.Windows.CentralResourceManager.StateMonitorStateSet,651
Microsoft.Windows.CentralResourceManager.StateMonitorStop,1
Microsoft.Windows.CleanupMgr.DiscCleanupActivity,2
Microsoft.Windows.CleanupMgr.PluginsCleanupStartData,1
Microsoft.Windows.CleanupMgr.PluginsCleanupStopData,1
Microsoft.Windows.CleanupMgr.PluginsInitializeStartData,1
Microsoft.Windows.CleanupMgr.PluginsInitializeStopData,1
Microsoft.Windows.CleanupMgr.PluginsInstantiateStartData,1
Microsoft.Windows.CleanupMgr.PluginsInstantiateStoptData,1
Microsoft.Windows.CleanupMgr.PluginsScanStartData,1
Microsoft.Windows.CleanupMgr.PluginsScanStopData,1
Microsoft.Windows.CleanupMgr.pluginsDeactivatationStart,2
Microsoft.Windows.CleanupMgr.pluginsDeactivatationStop,2
Microsoft.Windows.ClipboardHistory.Service.AddItemActivity,1314
Microsoft.Windows.ClipboardHistory.Service.ClipboardActivityMonitor_ConnectedToServerProxy,11
Microsoft.Windows.ClipboardHistory.Service.ClipboardActivityMonitor_ConnectingToServerProxy,4
Microsoft.Windows.ClipboardHistory.Service.ClipboardMonitor_Start,8
Microsoft.Windows.ClipboardHistory.Service.ClipboardMonitor_Stop,2
Microsoft.Windows.ClipboardHistory.Service.CopyActionDetected_Compliant,556
Microsoft.Windows.ClipboardHistory.Service.LocalContentChangeListener_DoubleCopyOptInOpportunityInfo,547
Microsoft.Windows.ClipboardHistory.Service.PasteActionDetected_Compliant,160
Microsoft.Windows.ClipboardHistory.Service.ServiceInitializationActivity,8
Microsoft.Windows.ClipboardHistory.Service.ServiceInitializationPhase2Activity,8
Microsoft.Windows.ClipboardHistory.Service.ServiceStartActivity,8
Microsoft.Windows.ClipboardHistory.Service.ServiceStopActivity,2
Microsoft.Windows.ClipboardHistory.Service.SettingCensus,4
Microsoft.Windows.ComCtl.TreeViewAnimationAnomaly,7
Microsoft.Windows.Compatibility.Apphelp.SdbFix,1
Microsoft.Windows.Compatibility.Asl.TelemetryClient,5
Microsoft.Windows.Compatibility.Encapsulation.Api,2
Microsoft.Windows.Compatibility.Encapsulation.ProcessLoggingFile,225
Microsoft.Windows.Compatibility.Encapsulation.ProcessLoggingRegistry,147
Microsoft.Windows.ConnectionManager.AvoidedBadConnectivityState,2
Microsoft.Windows.ConnectionManager.GetCdePolicies(Aggregate),24
Microsoft.Windows.ConnectionManager.GetCellularFailoverPolicy(Aggregate),3
Microsoft.Windows.ConnectionManager.GetDisableIPv6BadStateTrackingPolicy(Aggregate),24
Microsoft.Windows.ConnectionManager.GetEnableBadStateTrackingPolicy(Aggregate),2
Microsoft.Windows.ConnectionManager.GetIgnoreNonRoutableEthernetPolicy(Aggregate),27
Microsoft.Windows.ConnectionManager.GetSoftDisconnectPolicy(Aggregate),24
Microsoft.Windows.ConnectionManager.GetWcmGroupOrLocalPolicy(Aggregate),3
Microsoft.Windows.ConnectionManager.RouteManagerTriggerEvaluationCompleted,1163
Microsoft.Windows.ConnectionManager.WcmPdcInterfaceAdded,319
Microsoft.Windows.ConnectionManager.WcmPdcInterfaceRemoved,122
Microsoft.Windows.Containers.Library.CleanupContainer,202
Microsoft.Windows.Containers.Library.ContainerTerminationReason,101
Microsoft.Windows.Containers.Manager.ContainerPlatformPreparation,22
Microsoft.Windows.Containers.Manager.ContainerStateTransition,66
Microsoft.Windows.Containers.Manager.CreateComputeSystem,11
Microsoft.Windows.Containers.Manager.CreateZygote,22
Microsoft.Windows.Containers.Manager.PauseComputeSystem,11
Microsoft.Windows.Containers.Manager.SaveComputeSystemAsZygote,11
Microsoft.Windows.Containers.Manager.ServiceStartup,13
Microsoft.Windows.Containers.Manager.SetupCloneSandbox,11
Microsoft.Windows.Containers.Manager.StartComputeSystem,11
Microsoft.Windows.ContentDeliveryManager.ActivityError,79
Microsoft.Windows.ContentDeliveryManager.CacheContentExpired,10
Microsoft.Windows.ContentDeliveryManager.CachedCreativesRefreshed,5
Microsoft.Windows.ContentDeliveryManager.CustomEventListenerTaskActivity,34
Microsoft.Windows.ContentDeliveryManager.DiskState,8
Microsoft.Windows.ContentDeliveryManager.FlushPlacementsEventCacheTaskActivity,10
Microsoft.Windows.ContentDeliveryManager.GetAadTokenActivity,66
Microsoft.Windows.ContentDeliveryManager.GetNotificationChannelMsaTicketActivity,16
Microsoft.Windows.ContentDeliveryManager.GetTargetedContentContainerActivity,156
Microsoft.Windows.ContentDeliveryManager.HandleNewCreativesTaskActivity,10
Microsoft.Windows.ContentDeliveryManager.MaintenanceTaskActivity,16
Microsoft.Windows.ContentDeliveryManager.NativePlacementRenderCreative,264
Microsoft.Windows.ContentDeliveryManager.PhoneBrokerAppServiceOnRequestReceivedActivity,34
Microsoft.Windows.ContentDeliveryManager.PhoneBrokerAppServiceTaskActivity,24
Microsoft.Windows.ContentDeliveryManager.PhoneBrokerAppServiceTaskCanceled,12
Microsoft.Windows.ContentDeliveryManager.ProcessDueWorkItemActivity,10
Microsoft.Windows.ContentDeliveryManager.ProcessDueWorkItems,6
Microsoft.Windows.ContentDeliveryManager.RefreshCacheTaskActivity,12
Microsoft.Windows.ContentDeliveryManager.RefreshCacheTaskNotRegistered,3
Microsoft.Windows.ContentDeliveryManager.RefreshCacheTaskWorkItemActivity,10
Microsoft.Windows.ContentDeliveryManager.ReportPlacementState,8
Microsoft.Windows.ContentDeliveryManager.UpdatePlacementTaskActivity,528
Microsoft.Windows.ContentManagementSDK.AssetCacheSizeBytes,8
Microsoft.Windows.ContentManagementSDK.CreativeBatchResponseHasError,20
Microsoft.Windows.ContentManagementSDK.CreativeBatchResponseNodeHasNoCreatives,20
Microsoft.Windows.ContentManagementSDK.GetMicrosoftAccountTicketActivity,10
Microsoft.Windows.ContentManagementSDK.LogResponse,5
Microsoft.Windows.CoreApplication.ActivateForeground,297
Microsoft.Windows.CoreApplication.CreatedNewView,34
Microsoft.Windows.CoreUIComponents.ViewActivator_Activate,295
Microsoft.Windows.CoreUIComponents.ViewActivator_ActivateCompleted,295
Microsoft.Windows.CoreUIComponents.ViewManager_InitiateShutdown,3
Microsoft.Windows.CoreUIComponents.ViewManager_NavigateAwayFromView,68
Microsoft.Windows.CoreUIComponents.ViewManager_NavigateToView,1046
Microsoft.Windows.CoreUIComponents.ViewManager_RequestNavigateToView,304
Microsoft.Windows.CoreUIComponents.ViewManager_ResumeAndNavigateToView,295
Microsoft.Windows.CoreUIComponents.ViewManager_ViewAdded,142
Microsoft.Windows.CoreUIComponents.ViewManager_ViewRemoved,68
Microsoft.Windows.CpuTrigger.HighCpuUsageEvent,414
Microsoft.Windows.CpuTrigger.LongCpuUsageEvent,180
Microsoft.Windows.CredProvDataModel.Perftrack_SubmitCredentials_Start,13
Microsoft.Windows.CredProvDataModel.SignedInCredProv,13
Microsoft.Windows.CredUXController.CredUXHostStartActivity,96
Microsoft.Windows.CredUXController.CredUXHostStopActivity,96
Microsoft.Windows.Darwin.MsiInstallProduct,1
Microsoft.Windows.DataExchange.DragDrop.DragCanceled,1
Microsoft.Windows.DataExchange.DragDrop.DragDropSession,100
Microsoft.Windows.DataPackage.ClipboardMemory,620
Microsoft.Windows.DataPackage.DelayedRenderActivity,258
Microsoft.Windows.Defender.App.ActionsViewModelGetValue,72
Microsoft.Windows.Defender.App.ActivityError,19
Microsoft.Windows.Defender.App.CheckCredGuardEnabled,6
Microsoft.Windows.Defender.App.CheckDgrEnabled,6
Microsoft.Windows.Defender.App.CheckDmaGuardEnabled,6
Microsoft.Windows.Defender.App.CheckFasrEnabled,6
Microsoft.Windows.Defender.App.CheckHvciCapable,6
Microsoft.Windows.Defender.App.CheckHvciEnabled,6
Microsoft.Windows.Defender.App.CheckPpamEnabled,6
Microsoft.Windows.Defender.App.CheckSecureBioEnabled,6
Microsoft.Windows.Defender.App.CheckSecureFaceAvailable,6
Microsoft.Windows.Defender.App.CheckSecureFingerprintAvailable,6
Microsoft.Windows.Defender.App.CheckSystemGuardCapable,6
Microsoft.Windows.Defender.App.CheckSystemGuardConfigured,6
Microsoft.Windows.Defender.App.CheckSystemGuardEnabled,6
Microsoft.Windows.Defender.App.CheckSystemGuardManaged,6
Microsoft.Windows.Defender.App.CheckSystemGuardPending,6
Microsoft.Windows.Defender.App.DatamodelInitialization,78
Microsoft.Windows.Defender.App.DefenderAppStartup,6
Microsoft.Windows.Defender.App.EnableHvci,2
Microsoft.Windows.Defender.App.Error,21
Microsoft.Windows.Defender.App.ExternalAppActivation,8
Microsoft.Windows.Defender.App.GetAsrBlockedProcesses,6
Microsoft.Windows.Defender.App.GetHvciPendingStates,8
Microsoft.Windows.Defender.App.GetTPMInfo,6
Microsoft.Windows.Defender.App.HardwareSecurityLevelInquiry,19
Microsoft.Windows.Defender.App.IncompatibleDriverName,48
Microsoft.Windows.Defender.App.IsHvciLocked,8
Microsoft.Windows.Defender.App.IsSecureBootCapable,6
Microsoft.Windows.Defender.App.IsSecureBootEnabled,6
Microsoft.Windows.Defender.App.IsWscRunning,48
Microsoft.Windows.Defender.App.NavigatedToDefenderPage,41
Microsoft.Windows.Defender.App.OSProtectionPillarStatusUpdated,3
Microsoft.Windows.Defender.App.OnActivate,3
Microsoft.Windows.Defender.App.ProtocolActivation,4
Microsoft.Windows.Defender.App.RecordHvciScanDuration,2
Microsoft.Windows.Defender.App.ShieldProviderInterfaceCreateEvent,23
Microsoft.Windows.Defender.App.ShieldStatePillarStatus,207
Microsoft.Windows.Defender.App.Suspending,3
Microsoft.Windows.Defender.App.TraceHardwareSecurityAction,10
Microsoft.Windows.Defender.App.VbsGetIssues,6
Microsoft.Windows.Defender.SecurityHealthAgent.SendToastNotification,3
Microsoft.Windows.Defender.SecurityHealthAgent.ThreatPillar_UILockdown,3
Microsoft.Windows.Defender.Shield.DataProtectionEnterWarning,14
Microsoft.Windows.Defender.Shield.MonitoringPulse,14
Microsoft.Windows.Defender.Shield.ReliabilityAssessmentEnd,3
Microsoft.Windows.Defender.Shield.ReliabilityAssessmentStart,3
Microsoft.Windows.Defender.Shield.ScDiskAllGood,3
Microsoft.Windows.Defender.Shield.ScRunAssessmentEnd,3
Microsoft.Windows.Defender.Shield.ScRunAssessmentStart,3
Microsoft.Windows.Defender.Shield.ShieldHeartbeat,1
Microsoft.Windows.Defender.Shield.TimeServiceAssessmentEnd,3
Microsoft.Windows.Defender.Shield.TimeServiceAssessmentStart,3
Microsoft.Windows.Defender.Shield.UpdateMonitorBinaryCorruptionEnd,1
Microsoft.Windows.Defender.Shield.UpdateMonitorBinaryCorruptionStart,1
Microsoft.Windows.Defender.Shield.UpdateMonitorHealthAssessmentEnd,3
Microsoft.Windows.Desktop.DesktopShellHostExtensions.LaunchDefaultShell,14
Microsoft.Windows.Desktop.Shell.AppClosingTelemetry.ShellAppManagerCloseRequested,64
Microsoft.Windows.Desktop.Shell.AppClosingTelemetry.UserInputCloseRequested,32
Microsoft.Windows.Desktop.Shell.Authentication.AuthUI.ShutdownFlyoutOptionChosen,6
Microsoft.Windows.Desktop.Shell.CoreApplication.CoreApplicationView.ExtendViewIntoTitleBar,77
Microsoft.Windows.Desktop.Shell.CoreApplication.CoreApplicationView.SetTitleBarVisual,262
Microsoft.Windows.Desktop.Shell.NotificationArea.AddIconFailed,1
Microsoft.Windows.Desktop.Shell.NotificationArea.DragDropIcon,1
Microsoft.Windows.Desktop.Shell.NotificationArea.GuiResourceUsage,1
Microsoft.Windows.Desktop.Shell.NotificationArea.LogNotifyIconInputAction,39
Microsoft.Windows.Desktop.Shell.NotificationArea.LogShowBalloon,3
Microsoft.Windows.Desktop.Shell.NotificationArea.TaskbarColorChange,12
Microsoft.Windows.Desktop.Shell.QuickActions.ControlCenterViewHidden,2
Microsoft.Windows.Desktop.Shell.QuickActions.ControlCenterViewVisible,2
Microsoft.Windows.Desktop.Shell.QuickActions.InitializingQuickActions,4
Microsoft.Windows.Desktop.Shell.QuickActions.QuickActionsEditModeSaveLayout,4
Microsoft.Windows.Desktop.Shell.Shell32.SetStoragePolicy,1
Microsoft.Windows.Desktop.Shell.TwinApi.ApplicationView.SetPreferredLaunchViewSize,10
Microsoft.Windows.Desktop.Shell.TwinApi.ApplicationView.SetPreferredLaunchWindowingMode,32
Microsoft.Windows.Desktop.Shell.TwinUI.BroadcastDVR.KGLLoaded,11
Microsoft.Windows.Desktop.TextInput.TextServiceFramework.ActiveKeyboardProfileSet,2
Microsoft.Windows.Desktop.TextInput.TextServiceFramework.InputSessionFinalized,937
Microsoft.Windows.Desktop.TextInput.TextServiceFramework.InputSessionStarted,938
Microsoft.Windows.Desktop.TextInput.TextServiceFramework.KbdSwitchHotkeyUsage,1
Microsoft.Windows.Devices.Lights.Windows::Devices::Lights::LampArrayFactory::FromIdAsync,14
Microsoft.Windows.Diagnostics.OnlineMemDiag.OnlineMemoryDiagnosticResults,4
Microsoft.Windows.DirectInput8.Dinput8DllLoaded,11
Microsoft.Windows.DiskSnapshot.RuleSummaryBatched_v1,1
Microsoft.Windows.DiskSnapshot.VolumeSnapshot,1
Microsoft.Windows.DiskTrigger.LongDiskUsageEvent,2
Microsoft.Windows.DriverInstall.DriverPackageDelete,3
Microsoft.Windows.DriverInstall.NewDevInstallDeviceEnd,2
Microsoft.Windows.DriverInstall.NewDevInstallDeviceStart,2
Microsoft.Windows.DriverInstall.UserModePnpDeviceInstall,2
Microsoft.Windows.DusmSvc.BackgroundRestriction,3
Microsoft.Windows.Dwm.DComp.WindowsUICompositionDCompCreate,287
Microsoft.Windows.Dwm.DwmApi.AppVistaBLTStub,9
Microsoft.Windows.Dwm.DwmCore.AppSwapChainTelemetry,832
Microsoft.Windows.Dwm.DwmCore.DwmInitSessionActivityId,2
Microsoft.Windows.Dwm.DwmCore.FrameStatistics,191
Microsoft.Windows.Dwm.DwmCore.Frames,198
Microsoft.Windows.Dwm.DwmCore.HighResourceUsageAlarm,4
Microsoft.Windows.Dwm.DwmCore.UnpresentedFramesAlarm,36
Microsoft.Windows.Dwm.DwmInit.DwmpCreateSessionProcess,2
Microsoft.Windows.Dwm.DwmInit.SessionStart,1
Microsoft.Windows.Dwm.Interaction.InputSummary,149
Microsoft.Windows.Dwm.Interaction.InteractionSummary,149
Microsoft.Windows.Dwm.Interaction.RenderSummary,149
Microsoft.Windows.DxDiag.DxDiagProviderStart,26
Microsoft.Windows.DxDiag.DxDiagProviderStop,26
Microsoft.Windows.DynamicApi.Data.Coverage,166
Microsoft.Windows.DynamicApi.Data.UtcUpload,29
Microsoft.Windows.ESENT.TraceLogging.EventLog,8
Microsoft.Windows.ESENT.TraceLogging.FileError,8
Microsoft.Windows.ESENT.TraceLogging.JetApiError,238
Microsoft.Windows.ESENT.TraceLogging.JetInitError,73
Microsoft.Windows.EnergyEstimation.RetrieveImageVersionFailed,131
Microsoft.Windows.EnterpriseManagement.PolicyManager.PolicyManager,8
Microsoft.Windows.ExploitGuard.ExploitProtection.ExploitProtectionGroupPolicyUpdateFailure,14
Microsoft.Windows.FamilySafety.AppUsage.FamilyAppUsageManagerStarted,4
Microsoft.Windows.FaultReporting.AppCrashEvent,2
Microsoft.Windows.FaultReporting.WERDumpCollectionStatus,2
Microsoft.Windows.FeatureQuality.Heartbeat,30
Microsoft.Windows.FeatureQuality.ReconcileFeatureConfigurations,34
Microsoft.Windows.FileSystem.Cache.GlobalPeriodic,9
Microsoft.Windows.FileSystem.Cache.VolumePeriodic,67
Microsoft.Windows.FileSystem.CloudFiles.ApiReliability,101
Microsoft.Windows.FileSystem.Exfat.Mount,1
Microsoft.Windows.FileSystem.Fat.Mount,2
Microsoft.Windows.FileSystem.FltMgr.FltSendMessage,522
Microsoft.Windows.FileSystem.FltMgr.InitInstance,543
Microsoft.Windows.FileSystem.FltMgr.RegisterFilter,37
Microsoft.Windows.FileSystem.FltMgr.StartFiltering,49
Microsoft.Windows.FileSystem.FltMgr.UnloadFilter,3
Microsoft.Windows.FileSystem.FltMgr.UnregisterFilter,5
Microsoft.Windows.FileSystem.FltMgr.VolumeAttach,26
Microsoft.Windows.FileSystem.NTFS.Compression,5
Microsoft.Windows.FileSystem.NTFS.DeleteFile,1
Microsoft.Windows.FileSystem.NTFS.DismountBegin,2
Microsoft.Windows.FileSystem.NTFS.DismountEnd,1
Microsoft.Windows.FileSystem.NTFS.EA,11
Microsoft.Windows.FileSystem.NTFS.FileLevelTrim,9
Microsoft.Windows.FileSystem.NTFS.Functionality,27
Microsoft.Windows.FileSystem.NTFS.HardLink,12
Microsoft.Windows.FileSystem.NTFS.Mount,19
Microsoft.Windows.FileSystem.NTFS.NamedStreams,14
Microsoft.Windows.FileSystem.NTFS.PageFileSetEndOfFileInfo,3
Microsoft.Windows.FileSystem.NTFS.Periodic,45
Microsoft.Windows.FileSystem.NTFS.PinFile,3
Microsoft.Windows.FileSystem.NTFS.QueryFileLayout,6
Microsoft.Windows.FileSystem.NTFS.StorageReserveArea(Aggregate),186
Microsoft.Windows.FileSystem.NTFS.StorageReserveFSCTRL(Aggregate),58
Microsoft.Windows.FileSystem.NTFS.SurpriseRemove,1
Microsoft.Windows.FileSystem.NTFS.UsnCreate,1
Microsoft.Windows.FileSystem.NTFS.UsnDelete,27
Microsoft.Windows.FileSystem.NTFS.VolumeInfo,64
Microsoft.Windows.FileSystem.NTFS.VolumeInfoSizes,64
Microsoft.Windows.Firewall.API.FwManualStart,2
Microsoft.Windows.Firewall.Aggregate.FwApiCompletionTimeoutCritical,17
Microsoft.Windows.Firewall.Aggregate.FwFilterTranscactionStatistics,68
Microsoft.Windows.Firewall.FwConnectionSecurityRulesPresent,2
Microsoft.Windows.Firewall.FwEnabledORDisabled,144
Microsoft.Windows.Firewall.FwPerProfileConfiguration,2
Microsoft.Windows.Firewall.FwPerProfileFirewallEnabledORDisabled,2
Microsoft.Windows.Firewall.FwRuleMergeEnabled,7
Microsoft.Windows.Firewall.PolicyIoManager.FwAggregateThreadWaitTimeAndHoldTimeForGpLock,56
Microsoft.Windows.Firewall.QueryUser,14
Microsoft.Windows.Fundamentals.SiufDeployMgrClient.Completed,7
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.AuthenticationSuccess,9
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackHubActivity,26
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackHubError,1
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackHubInteraction,15
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackHubLaunch,1
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackHubSaveLocalDiagnosticsPolicyStatus,1
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackMonitoringSubmit,1
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackSearch,3
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.FeedbackViewed,2
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.SessionComplete,1
Microsoft.Windows.Fundamentals.UserInitiatedFeedback.StartupReport,1
Microsoft.Windows.GameOverlay.UWP.GameBarAction,15
Microsoft.Windows.GameOverlay.UWP.SessionStop,7
Microsoft.Windows.Globalization.Spelling.MsSpellCheckFacilityInitialized,42
Microsoft.Windows.Graphics.AdapterCache.DXGIAdapterCacheHealthActivity,26
Microsoft.Windows.Graphics.Cdd.GDIContextAfterDX,104
Microsoft.Windows.Graphics.D3D11.CreateDevice,1246
Microsoft.Windows.Graphics.D3D11.TelemetryThrottled,1
Microsoft.Windows.Graphics.D3D12.CreateDevice,62
Microsoft.Windows.Graphics.D3D12Loader.D3D12CoreLoaded,101
Microsoft.Windows.Graphics.D3D12WARP.DeviceFirstJit,319
Microsoft.Windows.Graphics.D3D12WARP.DeviceStatus,241
Microsoft.Windows.Graphics.D3D9.CreateDevice,53
Microsoft.Windows.Graphics.D3D9.PresentWithDirtyRegion,6
Microsoft.Windows.Graphics.D3D9.PresentWithHwndOverride,17
Microsoft.Windows.Graphics.D3D9.PresentWithScrOrDestRect,71
Microsoft.Windows.Graphics.D3D9.ResetSwapChain,209
Microsoft.Windows.Graphics.D3D9.SwapChainStatus,174
Microsoft.Windows.Graphics.DXGI.CreateSwapChain,599
Microsoft.Windows.Graphics.DXGI.DeviceRemovalSupport,50
Microsoft.Windows.Graphics.DXGI.GpuPreferenceInfo,142
Microsoft.Windows.Graphics.DXGI.ResizeBuffers,330
Microsoft.Windows.Graphics.DXGI.SetFullscreenState,2
Microsoft.Windows.Graphics.DXGI.SwapChainStatus,423
Microsoft.Windows.Graphics.DXGI.SwapchainSetMaximumFrameLatency,10
Microsoft.Windows.Graphics.DXGI.TelemetryThrottled,29
