Win11 full_event_name,count
Microsoft.Windows.IrisService.CTACFlightIds,36
Microsoft.Windows.IrisService.DataCacheService_Retrieve,56
Microsoft.Windows.IrisService.GetCreativeResultsWithOptionAsync,56
Microsoft.Windows.IrisService.GetIdentityTokens,72
Microsoft.Windows.IrisService.RetrieveCommonTargetingAttributes,72
Microsoft.Windows.Kernel.BootEnvironment.BootMgrLaunch,1
Microsoft.Windows.Kernel.BootEnvironment.FirmwareBootData,1
Microsoft.Windows.Kernel.BootEnvironment.OsLaunch,1
Microsoft.Windows.Kernel.BootEnvironment.OsloaderTime,1
Microsoft.Windows.Kernel.BootEnvironment.TxtInfo,1
Microsoft.Windows.Kernel.DeviceConfig.DeviceConfig,137
Microsoft.Windows.Kernel.FeatureConfigurationManager.BootLoaderDiagnosticInformation,1
Microsoft.Windows.Kernel.HAL.TimerHardware,1
Microsoft.Windows.Kernel.HAL.TimerRtcFailures,1
Microsoft.Windows.Kernel.KernelBase.RegisterApplicationRestart,91
Microsoft.Windows.Kernel.KernelBase.UnregisterApplicationRestart,35
Microsoft.Windows.Kernel.PnP.AggregateClearDevNodeProblem,17
Microsoft.Windows.Kernel.PnP.AggregateInterruptConnection,1
Microsoft.Windows.Kernel.PnP.AggregateSetDevNodeProblem,17
Microsoft.Windows.Kernel.PnP.DmaGuardSystemPolicy,1
Microsoft.Windows.Kernel.Power.AllowHibernatePolicy,1
Microsoft.Windows.Kernel.Power.ConnectivityInStandbyUpdate,1
Microsoft.Windows.Kernel.Power.CsEnterReason,8
Microsoft.Windows.Kernel.Power.CsExitReason,1
Microsoft.Windows.Kernel.Power.DiagFxAccounting.PopDiagFxGlobalDeviceAccounting,1
Microsoft.Windows.Kernel.Power.DirectedDrips.SessionStatistics,1
Microsoft.Windows.Kernel.Power.ExecutePowerAction,1
Microsoft.Windows.Kernel.Power.OSStateChange,2
Microsoft.Windows.Kernel.Power.PoAggregatorTargetStateChange,9
Microsoft.Windows.Kernel.Power.PoDirectedDripsInitialization,1
Microsoft.Windows.Kernel.Power.PopDripsWakeSpuriousBuckets,1
Microsoft.Windows.Kernel.Power.PpmQosEnableDisableStats,4
Microsoft.Windows.Kernel.Power.RateBasedDischargePrediction,71
Microsoft.Windows.Kernel.ProcessSubsystem.ProcessOpenFailedForForcedAccessCheck,7
Microsoft.Windows.Kernel.Registry.CmLoadAppKeyFailed(Aggregate),28
Microsoft.Windows.Kernel.Registry.CmLoadAppKeySucceeded(Aggregate),76
Microsoft.Windows.Kernel.Registry.CmLoadKeyFailed(Aggregate),1
Microsoft.Windows.Kernel.Registry.CmLoadKeySucceeded(Aggregate),19
Microsoft.Windows.LanguageOverlay.ActivityIntermediateStop,3
Microsoft.Windows.LanguageOverlay.EvaluatePendingUpdatesForUserActivity,2
Microsoft.Windows.LanguageOverlay.LanguageGroupingState,1
Microsoft.Windows.LanguageOverlay.LanguagePolicyState,1
Microsoft.Windows.LanguageOverlay.LanguageState,2
Microsoft.Windows.Launcher.Desktop.ActivateTarget,19
Microsoft.Windows.Launcher.Desktop.ActivationResult,19
Microsoft.Windows.Launcher.Desktop.ActivityError,21
Microsoft.Windows.Launcher.Desktop.ActivityIntermediateStop,15
Microsoft.Windows.Launcher.Desktop.Execute,38
Microsoft.Windows.Launcher.Desktop.LaunchUri,30
Microsoft.Windows.Launcher.Desktop.LaunchUriRequest,15
Microsoft.Windows.LicenseManager.Telemetry.LeaseKeyPfmMismatch,7
Microsoft.Windows.LicenseManager.Telemetry.ReactiveLicensingResult,5
Microsoft.Windows.LicenseManager.Telemetry.RenewLeaseSuccess,1
Microsoft.Windows.LicenseManager.Telemetry.RequestLicenseSuccess,41
Microsoft.Windows.LicenseManager.Telemetry.SatisfactionError,35
Microsoft.Windows.LicenseManager.Telemetry.WinstoreAuth_SLSFailure,36
Microsoft.Windows.Licensing.ChangePK.ChangePK_ComLibStart,4
Microsoft.Windows.Licensing.ChangePK.ChangePK_ComLibStop,2
Microsoft.Windows.Licensing.SppSvc.LoadCachedLicenseDataState,29
Microsoft.Windows.Licensing.SppSvc.SLSCallServer,54
Microsoft.Windows.Licensing.SppSvc.SLSGetLicensingStatusInformation,351
Microsoft.Windows.Licensing.SppSvc.SLSGetPKeyId,1
Microsoft.Windows.Licensing.SppSvc.SLSGetPKeyInformation,27
Microsoft.Windows.Licensing.SppSvc.SLSGetServiceInformation,18
Microsoft.Windows.Licensing.SppSvc.SLSIsCurrentInstalledProductKeyDefaultKey,29
Microsoft.Windows.Licensing.SppSvc.SLSRegisterEvent,104
Microsoft.Windows.Licensing.SppSvc.SLSSetGenuineInformation,14
Microsoft.Windows.Licensing.SppSvc.SLSUnregisterEvent,3
Microsoft.Windows.Licensing.SppSvc.SPPServiceClose,211
Microsoft.Windows.Licensing.SppSvc.SPPServiceExecute,475
Microsoft.Windows.Licensing.SppSvc.SPPServiceOpen,183
Microsoft.Windows.Licensing.SppcExt.EnsureModernLicenseForCurrentOsProduct,29
Microsoft.Windows.Licensing.SppcExt.ProductActivation,29
Microsoft.Windows.Licensing.Troubleshooter.PolicyStateForTroubleshooterOSREvent,1
Microsoft.Windows.Licensing.Troubleshooter.TroubleShooterGatherStateStart,1
Microsoft.Windows.Licensing.Troubleshooter.TroubleShooterGatherStateStop,1
Microsoft.Windows.Licensing.Troubleshooter.TroubleshooterCheckEntitlements,8
Microsoft.Windows.Licensing.Troubleshooter.TroubleshooterOptionsDisplayed,1
Microsoft.Windows.Licensing.Troubleshooter.TroubleshooterRepair,1
Microsoft.Windows.Licensing.WMI.CSppProviderT<class CEmptyType>::ExecQueryAsync,6
Microsoft.Windows.LogonController.BeginSecureLock,2
Microsoft.Windows.LogonController.CompleteTransitionToCredEntry,2
Microsoft.Windows.LogonController.LockOnDesktop,2
Microsoft.Windows.LogonController.LogonAndUnlockSubmit,10
Microsoft.Windows.LogonController.PublishedLockScreenActiveWNF,5
Microsoft.Windows.LogonController.SignInFailure,1
Microsoft.Windows.MediaFoundation.BackgroundMediaPlayback.MediaPlayerAggregateEvents,18
Microsoft.Windows.MediaFoundation.FrameServer.FrameServerInitialize,1
Microsoft.Windows.MediaFoundation.FrameServer.FrameServerShutdown,1
Microsoft.Windows.MediaFoundation.FrameServer.ProviderManagerKeyProcessed,1
Microsoft.Windows.Memory.CommitConditionChange_v1,1
Microsoft.Windows.Memory.MemoryCompression,1
Microsoft.Windows.Memory.PoolMemoryBatched_v1,4
Microsoft.Windows.Memory.ProcessMemoryBatched_v1,4
Microsoft.Windows.Memory.ProcessMemoryTotals,1
Microsoft.Windows.Memory.SessionPoolMemoryBatched_v1,2
Microsoft.Windows.Memory.SystemMemory,1
Microsoft.Windows.Memory.SystemMemory_v3,1
Microsoft.Windows.MicrosoftAccount.TBProvider.ActivityError,3
Microsoft.Windows.MicrosoftAccount.TBProvider.DownloadAndSetUserTile,2
Microsoft.Windows.MicrosoftAccount.TBProvider.Info,92
Microsoft.Windows.MicrosoftAccount.TBProvider.LogError,92
Microsoft.Windows.MicrosoftAccount.TBProvider.ProcessRequestForUserActivity,184
Microsoft.Windows.MicrosoftAccount.TBProvider.TicketInfo,66
Microsoft.Windows.MobilityExperience.DeleteExpiredImageFiles,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppInstanceInitialize,18
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppResuming,26
Microsoft.Windows.MobilityExperience.Health.YourPhone.AppSuspending,44
Microsoft.Windows.MobilityExperience.Health.YourPhone.LongRunningTaskActivity,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.LongRunningTaskRequestActivity,10
Microsoft.Windows.MobilityExperience.Health.YourPhone.RequestExtendedExecutionOnSuspend,22
Microsoft.Windows.MobilityExperience.Health.YourPhone.RunAppServiceRequestActivity,2
Microsoft.Windows.MobilityExperience.Health.YourPhone.RunTaskActivity,88
Microsoft.Windows.MobilityExperience.Health.YourPhone.TaskCanceledActivity,2
Microsoft.Windows.MobilityExperience.Health.YourPhone.TaskbarPinningEvent,18
Microsoft.Windows.MobilityExperience.RegisterManageMobilityProcessingTask,1
Microsoft.Windows.MobilityExperience.YourPhone.ExpResponseDetails,14
Microsoft.Windows.MobilityExperience.YourPhone.InvokeCommandUriHandler,2
Microsoft.Windows.MobilityExperience.YourPhone.InvokeDeferredCommandUriHandler,6
Microsoft.Windows.MobilityExperience.YourPhone.UserSessionState,1
Microsoft.Windows.Mrt.Runtime.CResourceIndexInternalGetValueFail,2
Microsoft.Windows.Mrt.Runtime.FallbackError,6
Microsoft.Windows.Mrt.Runtime.LoadError,1
Microsoft.Windows.Msinfo32.Launch,1
Microsoft.Windows.NetworkInformation.MethodDurationByResult(Aggregate),241
Microsoft.Windows.NetworkListManager.ClientProcessDestructionTelemetry,70
Microsoft.Windows.NetworkListManager.DeviceConnectivityChanged,9
Microsoft.Windows.NetworkListManager.GlobalConnectivityStateChange,19
Microsoft.Windows.NetworkListManager.InterfaceCapabilityChanged,8
Microsoft.Windows.NetworkListManager.NlmSignatures-LogSignatureChanges-InterfaceIsIdentifying,1
Microsoft.Windows.NetworkListManager.NsiNetworkCategory,6
Microsoft.Windows.Networking.BFE.WfpCommitTransaction,15
Microsoft.Windows.Networking.DHCP.AddressPlumbed,1
Microsoft.Windows.Networking.DHCP.DhcpSetEventInRenewState,4
Microsoft.Windows.Networking.DHCP.Dhcpv4Options,1
Microsoft.Windows.Networking.DHCP.FailedToAcquireWcm,2
Microsoft.Windows.Networking.DHCP.MediaConnected,1
Microsoft.Windows.Networking.DHCP.RenewalAttempt,1
Microsoft.Windows.Networking.DHCP.SetRoute,1
Microsoft.Windows.Networking.DHCPv6.MediaConnected,1
Microsoft.Windows.Networking.DHCPv6.SolicitAttempt,8
Microsoft.Windows.Networking.DNS.DnsQueryStats,5
Microsoft.Windows.Networking.DNS.DnsServerConfig,5
Microsoft.Windows.Networking.DNS.DnsServerFailureStats,2
Microsoft.Windows.Networking.DNS.DnsServerStatistics,3
Microsoft.Windows.Networking.EDP.Census,1
Microsoft.Windows.Networking.NetworkSetupSvc.InstallPnPDevice,8
Microsoft.Windows.Networking.WFP.Ale.AleAuthConnectionTimes,4
Microsoft.Windows.Networking.WFP.Ale.AleReAuthConnection,161
Microsoft.Windows.Networking.WFP.FilterEngineTelemetry.AleAuthLayerMemUsage,8
Microsoft.Windows.Networking.WFP.FilterEngineTelemetry.WfpCalloutInfo,2
Microsoft.Windows.Networking.WFP.Kernel.CalloutRegister,11
Microsoft.Windows.Notifications.WnsCP.WnsPlatNotificationDelivered,283
Microsoft.Windows.Notifications.WpnApis.ChannelRequestedByApi,13
Microsoft.Windows.Notifications.WpnApis.Clear,2
Microsoft.Windows.Notifications.WpnApis.CreateRawNotificationViaFactory,8
Microsoft.Windows.Notifications.WpnApis.CreateTileUpdaterForApplication,19
Microsoft.Windows.Notifications.WpnApis.DoChannelRequest,13
Microsoft.Windows.Notifications.WpnApis.EnableNotificationQueue,1
Microsoft.Windows.Notifications.WpnApis.EnableNotificationQueueForSquare150x150,1
Microsoft.Windows.Notifications.WpnApis.EnableNotificationQueueForSquare310x310,1
Microsoft.Windows.Notifications.WpnApis.EnableNotificationQueueForWide310x150,1
Microsoft.Windows.Notifications.WpnApis.GetScheduledTileNotifications,3
Microsoft.Windows.Notifications.WpnApis.InvokeWithUserInputCallback,3
Microsoft.Windows.Notifications.WpnApis.RawPushNotificationTriggerRegistered,2
Microsoft.Windows.Notifications.WpnApis.RemoveFromSchedule,2
Microsoft.Windows.Notifications.WpnApis.StartToastNotifierShow,14
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationAddActivated,3
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationAddDismissed,2
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationAddFailed,2
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationRemoveActivated,2
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationRemoveDismissed,2
Microsoft.Windows.Notifications.WpnApis.ToastActivationEventRegistrationRemoveFailed,2
Microsoft.Windows.Notifications.WpnApis.ToastNotifierCreate,18
Microsoft.Windows.Notifications.WpnApis.ToastNotifierCreateWithId,79
Microsoft.Windows.Notifications.WpnApis.ToastNotifierShowToast,14
Microsoft.Windows.Notifications.WpnApis.Update,15
Microsoft.Windows.Notifications.WpnApis.get_Setting,16
Microsoft.Windows.Notifications.WpnApps.ToastActionTriggerRegistered,3
Microsoft.Windows.Notifications.WpnApps.ToastHistoryChangedTriggerRegistered,2
Microsoft.Windows.Notifications.WpnCore.ActivateRawWorkItem,275
Microsoft.Windows.Notifications.WpnCore.ConnectionStatusChanged,47
Microsoft.Windows.Notifications.WpnCore.DisconnectingContext,3
Microsoft.Windows.Notifications.WpnCore.InitializingShellHelper,9
Microsoft.Windows.Notifications.WpnCore.NotificationReceived,283
Microsoft.Windows.Notifications.WpnCore.OnChannelReceived,8
Microsoft.Windows.Notifications.WpnCore.OwnerResetStarted,3
Microsoft.Windows.Notifications.WpnCore.OwnerResetTimeout,2
Microsoft.Windows.Notifications.WpnCore.PlatformDestructor,2
Microsoft.Windows.Notifications.WpnCore.PlatformDestructorStop,2
Microsoft.Windows.Notifications.WpnCore.PlatformInitialize,17
Microsoft.Windows.Notifications.WpnCore.PowerSaverUpdate,44
Microsoft.Windows.Notifications.WpnCore.PushNotificationDelivered,283
Microsoft.Windows.Notifications.WpnCore.RegisterClassObject,10
Microsoft.Windows.Notifications.WpnCore.RemoveAllScheduledTileUpdates,10
Microsoft.Windows.Notifications.WpnCore.RemoveAllScheduledToastUpdates,10
Microsoft.Windows.Notifications.WpnCore.RemoveScheduledTileUpdate,2
Microsoft.Windows.Notifications.WpnCore.RevokingClassObject,3
Microsoft.Windows.Notifications.WpnCore.ServiceStarted,10
Microsoft.Windows.Notifications.WpnCore.SetScheduledTileUpdate,3
Microsoft.Windows.Notifications.WpnCore.ShowDeliveredToast,23
Microsoft.Windows.Notifications.WpnCore.ShuttingDownPlatform,3
Microsoft.Windows.Notifications.WpnCore.ShuttingDownShellHelper,3
Microsoft.Windows.Notifications.WpnCore.StartingService,10
Microsoft.Windows.Notifications.WpnCore.StoppedService,2
Microsoft.Windows.Notifications.WpnCore.StoppingService,3
Microsoft.Windows.Notifications.WpnCore.ValidateSettingsDetail,17
Microsoft.Windows.Notifications.WpnDatabaseTelemetry.DatabaseSqliteError,170
Microsoft.Windows.Notifications.WpnVerboseDiagnostics.CheckForNetPNGMessageReceived,25
Microsoft.Windows.Notifications.WpnVerboseDiagnostics.KeepAliveActivity,9
Microsoft.Windows.Notifications.WpnVerboseDiagnostics.SendNetPNGMessage,25
Microsoft.Windows.Notifications.Wpncon.AuthenticationEnd,34
Microsoft.Windows.Notifications.Wpncon.AuthenticationStart,34
Microsoft.Windows.Notifications.Wpncon.ConnectDirect,17
Microsoft.Windows.Notifications.Wpncon.ContinueTlsAuthenticate,78
Microsoft.Windows.Notifications.Wpncon.ControlChannelTriggerStatus,12
Microsoft.Windows.Notifications.Wpncon.DirectConnectEnd,17
Microsoft.Windows.Notifications.Wpncon.InterfaceSelector,17
Microsoft.Windows.Notifications.Wpncon.LogicalConnectionStart,17
Microsoft.Windows.Notifications.Wpncon.LogicalConnectionStop,17
Microsoft.Windows.Notifications.Wpncon.NetworkStateChanged,24
Microsoft.Windows.Notifications.Wpncon.SelectPreferredInterface,21
Microsoft.Windows.Notifications.Wpncon.StartTlsAuthenticate,17
Microsoft.Windows.Notifications.Wpncon.TLSNegotiationEnd,17
Microsoft.Windows.Notifications.Wpncon.TlsNegotiationStart,17
Microsoft.Windows.Notifications.Wpncon.TryConnectWithAddrInfo,17
Microsoft.Windows.Notifications.Wpncon.WnpProtocolConnectEnd,17
Microsoft.Windows.Notifications.Wpncon.WnpSocketSetup,17
Microsoft.Windows.Notifications.WpncoreTelemetry.ApplicationRegistration,28
Microsoft.Windows.Notifications.WpncoreTelemetry.CallToastFeedbackCallback,3
Microsoft.Windows.Notifications.WpncoreTelemetry.ChannelRequestedByPlatform,16
Microsoft.Windows.Notifications.WpncoreTelemetry.ClearOnReboot,17
Microsoft.Windows.Notifications.WpncoreTelemetry.LocalNotificationDelivered,113
Microsoft.Windows.Notifications.WpncoreTelemetry.NotificationCallBack,267
Microsoft.Windows.Notifications.WpncoreTelemetry.RefreshConnectionManager,17
Microsoft.Windows.Notifications.WpncoreTelemetry.RegisterDesktopApplication,145
Microsoft.Windows.Notifications.WpncoreTelemetry.RegisterSystemApplication,27
Microsoft.Windows.Notifications.WpncoreTelemetry.RegisterTriggerWithBI,4
Microsoft.Windows.Notifications.Wpnprv.CheckForNetMessageReceived,378
Microsoft.Windows.Notifications.Wpnprv.LogProcessedNFY,283
Microsoft.Windows.Notifications.Wpnprv.LogReceivedNFY,283
Microsoft.Windows.Notifications.Wpnprv.SendNetMsg,380
Microsoft.Windows.Oct.Broker.BrokerWarning,8
Microsoft.Windows.Oct.Broker.DirectoryWatcherStart,8
Microsoft.Windows.Oct.Broker.EnclaveInitialization,16
Microsoft.Windows.Oct.Broker.EngineInitialization,16
Microsoft.Windows.Oct.Broker.ServiceStart,16
Microsoft.Windows.Oct.Enclave.EnclaveInfoImportant,1
Microsoft.Windows.Oct.Enclave.EnclaveWarning,5
Microsoft.Windows.Oct.Enclave.EngineInitializationCompleted,8
Microsoft.Windows.Oct.Enclave.LuaFrameworkPerformanceAccounting,22
Microsoft.Windows.Oct.Enclave.LuaScriptLoading,8
Microsoft.Windows.Oct.Enclave.PerformanceAccounting,22
Microsoft.Windows.OneCoreUap.Shell.Auth.CredUX.ClickOkButtonActivity,22
Microsoft.Windows.OneSettingsClient.Heartbeat,2
Microsoft.Windows.OneSettingsClient.OneSettingsPayloadDownload,50
Microsoft.Windows.OneSettingsClient.UnusedRegistrySetting,1
Microsoft.Windows.PCA.WEL.AppBlocked,9
Microsoft.Windows.Pdc.PdcPhaseAccounting,1
Microsoft.Windows.Pdc.PdcV2ActivationRevoked,1
Microsoft.Windows.Pdc.TaskClientStats,2
Microsoft.Windows.PlatformExtensions.IsExtensionAvailable,20
Microsoft.Windows.PlatformExtensions.TryActivateContractExtension,286
Microsoft.Windows.Power.Battery.DrainRate,3
Microsoft.Windows.Power.EnergyWizard.LogEntriesCount,3
Microsoft.Windows.Power.PlatformCapabilities.Flags,3
Microsoft.Windows.Power.PlatformCapabilities.PlatformRole,3
Microsoft.Windows.Power.PlatformCapabilities.Ppm,3
Microsoft.Windows.Power.PlatformCapabilities.ProcessorStates,3
Microsoft.Windows.Power.PlatformCapabilities.Sleep,3
Microsoft.Windows.Power.PowerPolicy.ConsolidatedPowerPolicy,3
Microsoft.Windows.Power.PowerPolicy.EffectiveProcessorPolicy,9
Microsoft.Windows.Power.PowerRequest.PowerRequest,3
Microsoft.Windows.Power.PpmProfiles.PpmProfileInformation,33
Microsoft.Windows.Power.PpmProfiles.PpmProfileSetting,30
Microsoft.Windows.Power.PpmProfiles.PpmProfileStatus,3
Microsoft.Windows.Power.ScreenOnStudy.ScreenOnEnergyEstimation,56
Microsoft.Windows.Power.ScreenOnStudy.ScreenOnSessionSummary,7
Microsoft.Windows.Power.SleepStudy.ScreenOffSessionSummary,1
Microsoft.Windows.Power.SleepStudy.SleepStudyInvalidOffenders,4
Microsoft.Windows.Power.SleepStudy.SleepStudySessionSummary,1
Microsoft.Windows.Power.SleepStudy.SleepStudyTopOffenders,6
Microsoft.Windows.Power.SleepstudyHelper.ScenarioBlockerData,3
Microsoft.Windows.Power.Toast.EnergySaverWnfToast,21
Microsoft.Windows.Power.Toast.LowCriticalChargerLevelWnfToast,2
Microsoft.Windows.Print.DevmodeSizePatch.FixDevmode,6
Microsoft.Windows.Print.LocalSpooler.Driver,54
Microsoft.Windows.Print.LocalSpooler.Port,125
Microsoft.Windows.Print.LocalSpooler.Printer,37
Microsoft.Windows.Print.LocalSpooler.PrinterInstallationChanged,128
Microsoft.Windows.Print.USBMon.CreatePort,100
Microsoft.Windows.Provisioning.Engine.ProvEngineExceptionFailure,6
Microsoft.Windows.Provisioning.Operations.ProvOpsApplyKnownPackages,12
Microsoft.Windows.Provisioning.Operations.ProvOpsContext,6
Microsoft.Windows.PushToInstall.OutgoingServiceRequest,8
Microsoft.Windows.Rdp.Graphics.RdpIdd.AdapterCreateMonitors,1
Microsoft.Windows.Rdp.Graphics.RdpIdd.AdapterProcessMonitorUpdates,33
Microsoft.Windows.Rdp.Graphics.RdpIdd.AdapterStart,1
Microsoft.Windows.Rdp.Graphics.RdpIdd.AdapterStop,2
Microsoft.Windows.Rdp.Graphics.RdpIdd.HWCursorInfo,34
Microsoft.Windows.Rdp.Graphics.RdpIdd.Ioctl,34
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorCommitMode,34
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorCreateSwapChain,71
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorDestroySwapChain,73
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorEnableHWCursor,34
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorHPD,34
Microsoft.Windows.Rdp.Graphics.RdpIdd.MonitorRemove,35
Microsoft.Windows.Rdp.Graphics.RdpIdd.WARPRenderAdapter,71
Microsoft.Windows.SMB.MRXSMB.AllowInsecureGuestAuthBySetting,1
Microsoft.Windows.SMB.MRXSMB20.ConnectionProperties,4
Microsoft.Windows.SMB.MRXSMB20.SessionKeyLength,3
Microsoft.Windows.SMB.MRXSMB20.SessionProperties,4
Microsoft.Windows.SMB.SRV2.ConnectionProperties,8
Microsoft.Windows.SMB.SRV2.ServerConfiguration,1
Microsoft.Windows.SMB.SRV2.SessionKeyLength,3
Microsoft.Windows.SMB.SRV2.SessionProperties,4
Microsoft.Windows.SMB.SRVADMIN.ShareProperties,3
Microsoft.Windows.SRUM.ApiUsage.Invocation,21
Microsoft.Windows.SRUM.Telemetry.AppTimelines,40
Microsoft.Windows.SRUM.Telemetry.DisplayBrightnessHistogram,8
Microsoft.Windows.SRUM.Telemetry.EnergyEstimationUsageData,144
Microsoft.Windows.SRUM.Telemetry.PowerSnap,33
Microsoft.Windows.SRUM.Telemetry.ScreenTurnedOff,8
Microsoft.Windows.SRUM.Telemetry.ScreenTurnedOn,1
Microsoft.Windows.SRUM.Telemetry.StateData,2
Microsoft.Windows.Search.Indexer.Aggregated.High.IndexerItem_Aggregate,46
Microsoft.Windows.Search.Indexer.Aggregated.High.PushAPIIndexingElapseTime_Aggregate,4
Microsoft.Windows.Search.Indexer.Aggregated.High.SearchApiLog_Aggregate,284
Microsoft.Windows.Search.Indexer.Aggregated.Low.SearchCatalogManagerInit_Aggregate,6
Microsoft.Windows.Search.Indexer.Aggregated.Medium.IndexerQueryExecutionService_Aggregate,46
Microsoft.Windows.Search.Indexer.Aggregated.Medium.SearchIndexerFallbackError_Aggregate,37
Microsoft.Windows.Search.Indexer.Aggregated.Normal.IndexerQueryExecutionClient_Aggregate,43
Microsoft.Windows.Search.Indexer.Aggregated.Normal.StoreAppEndpointApiCall_Aggregated,4
Microsoft.Windows.Search.Indexer.Diagnostics.ChangeTrackingResetOnOverflow,2
Microsoft.Windows.Search.Indexer.Diagnostics.FileChangeTrackingClient,18
Microsoft.Windows.Search.Indexer.Diagnostics.FileChangeTrackingClientGetChanges,36
Microsoft.Windows.Search.Indexer.Diagnostics.IndexShutdownStatus,1
Microsoft.Windows.Search.Indexer.Diagnostics.ScreenOnEnteringIdleEvent,10
Microsoft.Windows.Search.Indexer.Diagnostics.ScreenOnFlushEvent,2
Microsoft.Windows.Search.Indexer.Diagnostics.ScreenOnIndexingFileEvent,47
Microsoft.Windows.Search.Indexer.Diagnostics.ScreenOnMergeEvent,1
Microsoft.Windows.Search.Indexer.Diagnostics.ScreenOnQueryResultsEvent,3
Microsoft.Windows.Search.Indexer.Diagnostics.ServiceCtrlDispatcher,9
Microsoft.Windows.Search.Indexer.Diagnostics.Shrink,1
Microsoft.Windows.Search.Indexer.HostProcessExecution,20
Microsoft.Windows.Search.Indexer.HostProcessExecutionStop,17
Microsoft.Windows.Search.Indexer.IndexerDatabaseSize,9
Microsoft.Windows.Search.Indexer.IndexerMergeInformation,1
Microsoft.Windows.Search.Indexer.IndexerTotalDocumentsAddedByExtension,3
Microsoft.Windows.Search.Indexer.PluginIsolation.PluginIsolationProperties,2
Microsoft.Windows.Search.Indexer.Recover,216
Microsoft.Windows.Search.Indexer.RecoverActivity,18
Microsoft.Windows.Search.Indexer.ScreenOnProcessFileSystemChangeEvent,10
Microsoft.Windows.Search.Indexer.ScreenOnQueryEvent,10
Microsoft.Windows.Search.Indexer.WorkAttribution.IndexerWorkAttributionActivity_Aggregate,52
Microsoft.Windows.Security.Biometrics.BioCredProv.ActivityError,6
Microsoft.Windows.Security.Biometrics.BioCredProv.SetUsageScenario,6
Microsoft.Windows.Security.Biometrics.BioCredProv.UnAdvise,6
Microsoft.Windows.Security.Biometrics.Service.BioPolicySettings,3
Microsoft.Windows.Security.Biometrics.Service.BioServiceBiometricUnitConfigured,6
Microsoft.Windows.Security.Biometrics.Service.BioServiceBiometricUnitCreate,6
Microsoft.Windows.Security.Biometrics.Service.BioServiceBiometricUnitStateChanged,6
Microsoft.Windows.Security.Biometrics.Service.PipelineLoadPlugIns,6
Microsoft.Windows.Security.Biometrics.Service.SecureBioAvailability,3
Microsoft.Windows.Security.Biometrics.Service.TrustletLaunch,3
Microsoft.Windows.Security.Biometrics.StorageAdapter.CloseDatabase,4
Microsoft.Windows.Security.Biometrics.StorageAdapter.OpenDatabase,6
Microsoft.Windows.Security.CloudAp.CloudApAcceptCreds,28
Microsoft.Windows.Security.CloudAp.CloudApLogonUserStart,10
Microsoft.Windows.Security.CloudAp.CloudApLogonUserStop,10
Microsoft.Windows.Security.CloudAp.LogoffLogonSession,4
Microsoft.Windows.Security.CloudAp.RollDpapiKey,36
Microsoft.Windows.Security.CodeIntegrity.State.Current,1
Microsoft.Windows.Security.CodeIntegrity.State.IsProductionConfiguration,10
Microsoft.Windows.Security.CredHelper.FilterUserArray,3
Microsoft.Windows.Security.CredHelper.ShouldRemovePasswordUser,3
Microsoft.Windows.Security.Dpapi.GetMasterKeyUserEncryptionKey,12
Microsoft.Windows.Security.Dpapi.MasterKeyLogSucceededTrigger,9
Microsoft.Windows.Security.EFS.EfsCore.CDplProtectorNgc.ResolveNgcKeyName,7
Microsoft.Windows.Security.EFS.EfsCore.CDplUser.OnDeviceLockStateChange,10
Microsoft.Windows.Security.EFS.EfsCore.RegisterForPowerNotification,7
Microsoft.Windows.Security.Kerberos.ReadRegistryValue_Aggregate,8
Microsoft.Windows.Security.LUA.ConsentUILaunched,36
Microsoft.Windows.Security.LUA.LUASettings,9
Microsoft.Windows.Security.LsaSrv.LoopbackInitialized,1
Microsoft.Windows.Security.LsaSrv.NullTargetNtlmFallback,1
Microsoft.Windows.Security.NGC.CredProv.InitializationContext,2
Microsoft.Windows.Security.NGC.CredProv.PaintedPinTiles,3
Microsoft.Windows.Security.NGC.CryptNgc.NgcQueryEnabled,4
Microsoft.Windows.Security.NGC.CryptNgc.PolicyManager.GetManagedPolicy,14
Microsoft.Windows.Security.NGC.CryptNgc.PolicyManager.QueryIsNgcEnabled,8
Microsoft.Windows.Security.NGC.KeyStaging.NgcPregenKey,45
Microsoft.Windows.Security.NGC.KspSvc.AssociateUserWithSessionAndContext,9
Microsoft.Windows.Security.NGC.KspSvc.KspEnumKeys,12
Microsoft.Windows.Security.NGC.KspSvc.KspOpenKey,20
Microsoft.Windows.Security.NGC.KspSvc.KspOpenStorageProvider,23
Microsoft.Windows.Security.NGC.KspSvc.RemoveUserWithSessionOrContext,2
